sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20
10000,1.0,0.0,-1.0,101.0,0.15498261038478378,0.0,0.1796,0.12681219452270753,0.0375897643483181,0.96002,0.0035160961128119493,0.3055,0.16647261783939768,0.0744795289202783,0.9157,0.020883198812505797,0.5767,0.23495162230429043,0.2192766072598699,0.776925,0.1307449670655905
