sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20
10000,1.0,0.0,-1.0,101.0,0.07319122889177893,0.0,0.0827,0.05147863461477749,0.020293284251346886,0.97154,0.0019667872715465255,0.1479,0.07232903822069997,0.03682267194163836,0.96878,0.004313943779571389,0.2491,0.0975550678937354,0.07880253073401575,0.954085,0.014917895908711383
