sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20
10000,1.0,0.0,-1.0,101.0,0.0665202465590088,0.0,0.0707,0.043982348486750734,0.030096820979185448,0.99524,0.0005129520389843549,0.1305,0.06314964103459302,0.05997412880718122,0.98778,0.004083887387298518,0.2518,0.09330391384308169,0.16905648543765434,0.938465,0.06338903466372048
