baseline_name,domain,comparison_scope,task,status_label,artifact_class,ranking_input_path,scores_path,prediction_path,fairness_policy_id,comparison_variant,implementation_status,provenance_path,official_fairness_checked,candidate_key_count,score_key_count,duplicate_score_key_count,blank_score_key_rows,invalid_score_rows,missing_candidate_score_keys,extra_score_keys,ranking_events,total_candidates,matched_candidates,score_coverage_rate,fully_scored_event_rate,missing_score,score_rows_loaded,sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20
proex_profile,tools,week8_same_candidate_external_baseline,candidate_ranking,same_schema_external_baseline,completed_result,outputs/baselines/external_tasks/tools_large10000_100neg_test_same_candidate/ranking_test.jsonl,outputs/tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate/scores.csv,outputs/tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate/predictions/rank_predictions.jsonl,official_code_qwen3base_default_hparams_declared_adaptation_v1,official_code_qwen3base_default_hparams_declared_adaptation,official_completed,outputs/tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate/fairness_provenance.json,True,1010000,1010000,0,0,0,0,0,10000,1010000,1010000,1.0,1.0,-1000000000000.0,1010000,10000,1.0,0.0,-1.0,101.0,0.06071849976691817,0.0,0.0602,0.037281705859706714,0.04606562888365926,0.98132,0.0019177531356810345,0.1177,0.055676376797898205,0.08563409649795453,0.95695,0.013455203451955644,0.2329,0.08437492971571317,0.23961304116253856,0.86638,0.1097449697644566
